chr	start	end	size	gene	D09-468	D12-880	D12-881	D12-928	D13-708	D13-944	D14-0589	D15-0055	D15-1048	D15-1050	D15-1762	D15-1768	D16-0208	D16-0298	D17-0918	D18-0051	D18-0870	D18-1122	D18-1921	D19-0714	D19-0823	D19-0824	D19-0825	D19-1647	D19-1648	D19-1649	D20-0414	D20-0418	D20-0819	D20-1019	D20-1040	D21-0013	D21-0023	D21-0024	D21-0068	D21-0069	D21-0074	D21-0075	D21-0076	D21-0077	D21-0078	D21-0079	D21-0083	D21-0084	D21-0085	D21-0091	D22-0006	D22-0007	D22-0008	D22-0015	D22-0017	D22-0018	D22-0049	D22-0050	D22-0056	D22-0060	D22-0074	D22-0075	D22-0080	D22-0081	D22-0082	D22-0088	D22-0089	D22-0109	D22-0110	D22-0119	D22-0159	D22-0161	D22-0162	D22-0170	D23-0058	D23-0059	D23-0060	DGS-20-210
chr3	49121113	49133118	12005	LAMB2	57.45	26.24	38.54	31.34	35.81	29.55	31.30	53.74	52.19	50.47	47.22	61.93	37.24	42.27	38.75	33.29	36.00	29.47	35.03	34.41	36.93	34.93	46.12	37.42	43.21	40.15	38.21	47.55	52.14	28.92	33.61	35.98	44.03	40.56	37.28	47.15	39.31	34.33	57.19	36.50	44.42	44.00	29.53	32.53	37.41	30.49	46.23	51.47	32.85	56.18	45.05	57.71	29.76	31.81	32.86	31.99	31.90	32.13	31.08	38.81	35.82	32.03	36.28	42.42	41.53	37.53	38.85	36.74	38.97	36.17	49.49	42.32	44.60	50.13
chr3	49468712	49535618	66906	DAG1	55.87	22.91	31.96	26.04	35.59	30.17	26.85	51.94	47.72	49.15	44.97	60.34	41.78	44.12	40.91	34.54	34.76	32.52	34.95	35.17	36.21	34.48	46.28	38.28	42.88	40.30	34.11	43.65	53.46	29.43	35.09	36.68	41.37	37.01	36.21	44.01	38.19	35.45	55.08	36.10	44.60	44.39	32.76	34.45	39.54	30.22	43.61	54.30	38.11	48.30	41.62	47.40	30.87	31.36	33.18	31.34	34.35	33.80	33.17	40.35	37.79	36.43	41.32	44.37	41.81	43.27	40.47	38.76	39.64	35.26	48.24	44.52	43.24	47.01
chr3	49716843	49723973	7130	GMPPB	57.46	25.81	37.33	32.75	35.84	30.45	31.45	58.89	55.68	52.81	47.94	61.44	38.43	40.52	37.60	32.88	37.41	32.21	34.65	37.24	36.24	34.53	45.48	38.84	42.23	40.22	38.88	48.95	51.09	26.31	29.23	38.33	46.07	39.46	38.67	51.13	39.78	34.78	56.09	37.50	48.37	48.99	29.22	31.88	34.82	28.20	45.53	48.07	31.89	55.14	45.05	58.79	30.17	28.95	33.48	33.21	29.96	31.61	30.85	35.99	36.52	32.52	36.59	42.36	39.44	37.14	33.71	34.69	37.00	35.01	48.05	46.71	46.32	55.24
chr3	50674926	51384198	709272	DOCK3	59.41	27.45	32.26	30.90	36.61	31.79	32.44	52.83	48.48	49.65	46.94	62.79	46.10	42.22	44.80	35.96	37.93	31.93	34.52	33.75	36.94	36.54	50.27	39.74	43.93	41.81	33.76	42.63	57.33	31.78	36.99	39.02	40.62	38.06	38.73	49.01	38.89	36.24	56.23	35.32	45.13	44.92	34.74	37.16	42.79	32.77	46.09	43.28	41.93	45.74	40.82	44.67	32.82	33.46	35.99	34.37	37.57	35.86	36.28	42.36	40.23	39.81	45.12	48.04	44.91	46.98	44.36	42.69	43.50	36.91	51.26	46.61	46.69	46.30
chr3	52694485	52706032	11547	GLT8D1	56.91	24.96	33.95	29.67	34.38	30.71	27.24	52.19	48.86	47.54	43.95	62.79	45.43	42.33	43.12	33.99	36.72	31.66	35.09	33.55	35.12	35.32	45.62	39.03	43.05	39.56	33.94	43.09	52.95	30.12	35.45	36.25	39.20	37.70	35.85	45.81	38.96	35.98	54.58	36.23	45.37	46.51	31.26	33.07	40.61	29.30	44.88	44.15	38.65	46.58	38.04	45.13	30.84	31.44	34.89	31.56	35.62	35.35	32.83	41.38	37.07	37.52	42.23	46.52	42.91	44.34	43.07	39.28	41.67	35.57	48.95	42.94	44.54	47.47
chr3	58008397	58172251	163854	FLNB	57.25	25.89	33.14	29.03	35.97	30.04	30.78	52.54	48.60	49.55	45.98	62.11	43.59	43.91	42.02	34.98	36.64	32.37	35.58	34.70	35.62	35.35	47.78	38.45	42.27	40.25	34.46	43.31	53.82	30.30	35.46	37.35	41.33	37.62	38.17	47.00	38.38	36.03	56.79	35.22	45.82	44.83	33.39	35.60	39.96	30.43	44.79	54.86	39.54	48.92	39.12	48.32	31.57	32.14	34.44	32.79	35.53	35.44	34.42	40.23	38.43	37.81	42.67	45.71	42.84	44.56	41.95	39.65	41.73	35.83	49.21	45.83	45.36	47.38
chr3	69106064	69123032	16968	LMOD3	58.97	26.09	30.74	30.56	35.87	29.08	31.64	53.00	49.02	49.44	47.39	62.43	48.10	43.94	44.22	35.64	36.67	32.24	34.85	33.81	38.46	36.58	47.46	38.95	43.12	41.41	32.01	41.43	57.02	29.76	35.38	38.80	41.94	36.17	37.55	49.51	38.50	36.69	55.24	34.88	45.17	44.96	35.24	37.16	41.55	33.41	44.75	47.44	41.36	44.19	39.82	40.78	35.86	32.09	34.82	34.08	37.99	34.94	36.46	42.46	38.69	40.04	43.89	47.96	44.63	47.10	46.28	41.23	44.14	35.46	51.44	45.52	46.48	44.43
chr3	81489702	81761645	271943	GBE1	62.06	28.92	31.68	31.77	38.27	33.33	33.30	54.17	47.98	49.81	48.11	65.13	48.78	41.21	47.58	37.78	39.35	32.82	35.09	33.60	38.60	37.97	52.70	41.58	45.80	43.64	33.69	42.55	60.48	32.73	39.00	41.34	40.67	38.53	41.03	51.27	39.54	37.26	57.26	35.66	45.86	45.38	36.33	38.84	45.65	34.70	47.42	29.55	44.98	43.47	41.56	41.95	34.77	34.68	36.69	36.05	38.97	36.93	38.40	45.50	42.01	41.99	47.26	50.58	47.52	50.39	47.70	45.47	46.14	38.63	52.96	48.23	48.77	46.52
chr3	87227270	87255556	28286	CHMP2B	60.31	28.21	32.09	32.42	37.79	33.39	34.13	52.69	50.07	50.23	50.17	64.15	47.60	40.89	46.65	37.31	38.94	32.06	35.62	34.61	37.59	38.06	54.82	40.65	46.04	42.52	33.53	43.59	62.31	33.41	38.74	41.83	41.84	39.14	42.98	52.74	41.15	37.92	56.70	35.64	46.45	44.14	37.03	39.48	45.96	34.29	45.98	31.11	44.37	43.34	40.22	41.82	35.09	34.28	37.17	35.76	39.55	37.34	38.52	46.03	43.54	42.52	48.50	51.05	48.52	49.51	47.96	47.64	47.37	37.92	53.24	49.31	49.35	45.59
chr3	100363430	100401089	37659	TOMM70	61.49	27.75	32.31	30.59	37.12	34.15	31.81	52.73	49.43	50.46	48.17	64.01	48.35	41.52	44.77	36.93	40.30	33.15	36.24	35.16	38.51	36.80	51.70	41.63	45.02	43.21	33.49	43.78	60.08	32.62	38.47	41.09	42.22	38.98	39.79	49.94	40.89	37.04	59.30	36.71	46.48	46.75	35.60	38.77	45.02	34.33	46.08	50.58	43.62	47.06	40.74	45.64	34.42	34.11	36.24	34.81	38.98	36.31	38.02	45.12	41.50	42.52	47.10	50.72	47.95	48.96	46.26	45.77	46.22	37.98	52.58	47.40	47.35	47.44
chr3	100709294	100748964	39670	TFG	61.22	28.16	31.85	31.78	37.64	32.23	33.56	53.19	47.98	49.70	47.00	64.67	46.96	40.53	46.13	37.49	39.51	32.58	34.59	34.57	37.71	38.72	52.64	40.50	45.18	43.62	34.01	43.55	73.46	32.39	38.47	41.37	38.96	37.90	40.96	50.84	39.43	37.20	57.04	36.15	46.11	46.23	35.76	38.59	44.30	34.74	47.71	40.69	44.47	44.36	40.01	41.91	33.69	33.64	36.26	36.34	39.57	37.44	37.90	42.92	41.86	42.68	47.79	50.22	48.52	49.05	46.65	44.52	46.19	37.71	53.29	48.46	48.34	45.46
chr3	119468962	119494708	25746	POGLUT1	61.30	26.14	31.74	29.46	36.46	32.08	31.44	52.82	49.70	49.80	47.50	64.33	44.58	44.49	45.51	36.73	38.73	32.44	35.88	34.93	38.87	38.54	50.42	39.93	43.99	41.96	34.63	42.83	56.97	31.66	38.38	39.60	40.94	37.36	40.34	48.06	38.49	36.55	58.64	36.71	44.54	44.97	33.65	36.52	41.65	32.29	47.52	49.75	42.69	45.02	41.07	46.31	32.31	32.75	36.62	33.46	38.39	37.80	36.16	43.52	41.04	40.99	46.46	47.67	45.99	47.18	45.54	43.21	43.85	37.32	50.92	46.75	48.83	46.83
chr3	119636456	119665324	28868	POPDC2	58.09	25.84	31.95	29.93	36.58	32.18	31.73	52.59	48.47	49.38	45.59	62.84	45.76	41.96	43.18	35.83	38.17	31.83	35.22	35.15	36.48	35.87	49.47	37.59	42.71	41.96	33.22	41.99	56.14	31.30	35.35	39.01	39.31	37.27	38.98	47.85	38.61	36.97	55.26	35.69	45.22	45.87	34.39	35.93	39.36	31.14	45.25	49.38	39.69	46.31	41.02	47.29	32.89	32.59	35.59	33.29	37.07	35.84	34.95	42.28	38.70	38.85	43.75	46.61	43.80	46.34	42.86	41.24	41.83	37.14	50.44	46.15	46.34	47.16
chr3	123282295	123449090	166795	ADCY5	56.20	26.22	34.31	29.70	35.50	29.63	30.49	53.83	49.99	50.08	45.16	60.31	40.02	41.30	39.26	33.57	35.11	30.99	34.01	34.25	35.44	33.55	46.72	36.95	40.84	38.97	35.21	44.73	52.09	28.23	33.36	36.46	40.87	37.34	36.71	45.92	37.37	34.38	55.16	34.27	44.49	43.98	31.32	33.47	38.18	28.70	43.77	51.85	36.35	50.54	39.96	49.50	29.61	30.85	34.02	31.54	33.01	33.22	32.36	37.55	36.03	34.33	40.00	43.23	40.51	40.08	38.87	36.40	37.95	34.31	47.67	43.88	43.20	48.50
chr3	123610048	123884332	274284	MYLK	57.75	27.33	33.45	30.42	35.90	30.75	31.64	53.72	49.76	50.11	45.85	62.06	43.14	42.43	41.42	34.31	37.25	31.59	34.66	34.79	36.26	35.75	49.33	38.14	42.38	40.42	33.82	43.48	54.97	30.21	35.63	37.71	40.80	37.54	37.58	48.40	37.94	36.26	55.90	35.17	45.18	44.68	33.69	35.18	40.51	31.25	45.44	49.38	39.45	47.83	39.85	46.91	31.57	32.27	35.39	33.33	36.02	34.83	34.62	40.55	38.53	37.83	43.02	45.64	42.90	44.30	42.19	39.76	41.36	35.90	49.56	45.53	44.91	47.29
chr3	128693668	128825942	132274	RAB7A	56.88	25.70	31.90	29.28	35.79	30.05	29.71	53.64	49.02	48.44	45.25	60.91	42.21	42.30	43.13	35.28	35.96	31.53	34.87	34.78	36.10	34.53	47.98	39.17	42.91	40.61	33.99	42.64	54.12	29.51	35.38	37.50	40.69	36.32	36.70	46.35	39.45	35.78	57.33	34.21	45.69	44.19	32.61	35.53	39.77	30.51	44.63	52.64	39.12	48.51	39.81	46.51	31.40	30.30	32.79	32.47	35.40	34.72	33.56	40.23	38.64	36.31	42.28	45.52	42.33	44.30	40.98	39.95	41.62	34.92	48.93	44.72	45.07	47.14
chr3	128879595	128924003	44408	ACAD9	57.14	25.58	33.63	29.73	35.85	30.80	31.01	53.03	49.76	50.99	46.02	59.58	42.39	43.74	41.35	34.50	35.66	31.92	34.23	34.65	35.62	34.39	48.00	37.82	42.17	41.92	34.40	43.87	54.38	29.03	34.56	37.41	41.36	37.52	37.84	46.00	38.10	35.41	56.00	35.39	45.08	45.37	31.88	34.92	40.59	29.49	44.86	53.27	39.14	48.89	42.09	48.48	31.38	31.32	33.86	31.94	34.98	34.54	33.13	38.54	37.64	37.42	41.56	45.14	42.52	42.29	40.55	38.22	39.85	35.74	47.83	43.83	44.55	48.71
chr3	131462211	131502983	40772	MRPL3	63.69	28.74	32.60	32.33	37.76	32.45	32.70	53.47	48.61	49.26	47.60	64.45	48.49	41.62	47.32	37.57	38.08	34.17	34.20	34.73	38.41	38.76	54.92	40.58	45.63	43.36	32.32	42.01	59.08	33.19	39.42	41.66	40.55	38.84	41.84	51.62	39.02	37.43	57.55	35.29	46.61	45.75	35.53	40.57	44.57	35.18	47.71	32.39	44.56	44.33	41.39	44.00	33.73	34.88	37.08	35.95	39.18	39.58	37.48	45.52	42.54	41.91	47.92	50.74	47.80	50.77	47.93	45.58	46.46	38.23	55.18	48.44	48.87	47.60
chr3	132654445	132679794	25349	UBA5	61.98	29.75	33.85	32.22	37.00	33.17	34.75	53.45	48.51	48.65	48.37	64.72	47.43	41.08	46.05	36.05	39.08	33.46	34.61	33.15	38.53	38.69	53.47	41.26	44.92	42.27	33.46	44.91	61.26	32.59	37.55	39.91	41.12	38.56	39.35	51.61	39.92	36.40	56.00	35.89	45.51	44.99	35.75	38.00	46.69	34.35	47.38	37.19	43.98	44.56	42.39	43.04	34.60	33.62	35.91	35.20	39.68	37.69	37.83	45.71	41.69	41.42	48.10	51.85	48.34	50.64	46.66	43.10	46.52	38.91	50.92	47.32	49.90	48.06
chr3	134599922	134651636	51714	KY	56.22	26.94	34.00	30.51	34.77	30.95	32.07	54.61	51.37	51.48	46.10	60.61	41.47	42.20	40.44	33.46	36.95	30.49	33.98	34.54	36.56	35.45	47.59	37.79	41.25	39.57	35.60	43.06	54.13	29.48	34.82	37.79	41.12	37.77	37.38	48.76	38.14	35.16	56.24	35.27	44.52	43.57	32.29	34.24	38.48	28.79	44.94	48.96	37.61	47.89	41.52	48.61	31.09	31.13	33.90	32.68	33.98	34.90	33.35	39.09	37.93	36.30	42.19	44.75	41.21	42.28	40.29	38.84	40.81	34.60	49.28	45.28	45.05	49.91
chr3	136250339	136337896	87557	PCCB	58.59	25.09	30.83	28.22	36.04	31.08	31.14	52.58	47.20	47.68	46.54	60.05	41.55	42.10	42.68	34.49	36.71	31.68	34.42	33.79	34.29	33.40	48.05	37.87	43.04	41.02	31.98	39.74	55.65	30.80	36.18	37.78	38.71	36.96	37.05	47.34	38.93	34.53	55.01	34.90	44.93	43.10	32.71	36.34	38.83	31.85	45.52	49.47	38.89	44.34	41.33	42.62	31.19	32.62	33.92	33.11	35.66	34.32	35.35	41.53	38.19	38.41	43.38	46.81	43.67	44.01	43.28	40.72	41.67	36.19	50.12	46.55	47.01	46.01
chr3	146035138	146163725	128587	PLOD2	62.66	29.41	32.13	32.02	37.46	32.76	33.65	53.24	49.77	50.24	48.03	64.72	48.79	40.70	46.31	37.69	39.68	32.59	34.50	33.79	38.88	38.49	53.31	41.48	45.18	43.77	33.84	43.00	60.46	33.42	38.56	41.66	40.48	39.01	41.43	52.86	39.69	37.31	56.55	35.48	45.82	45.38	36.95	38.95	44.70	34.82	47.86	29.61	44.39	43.57	41.55	42.27	35.35	34.91	37.35	35.99	38.93	37.82	37.99	45.20	42.67	42.28	46.96	50.12	47.85	49.96	47.35	45.44	46.00	38.64	53.02	47.91	49.22	46.25
chr3	148991407	149031775	40368	GYG1	60.33	27.74	31.68	30.61	36.92	31.06	33.05	53.91	49.19	49.16	47.83	62.24	45.31	42.75	42.85	36.34	37.32	33.50	35.28	35.25	37.24	36.60	50.46	39.20	44.22	42.52	32.79	42.65	57.22	31.67	36.86	38.93	40.18	37.54	39.53	49.44	39.41	35.95	57.15	34.74	45.82	45.00	34.78	37.69	42.67	32.78	46.40	48.43	42.24	44.50	39.85	44.79	32.58	32.99	35.41	35.36	37.49	37.07	36.30	43.40	39.55	39.93	44.40	49.35	44.62	47.67	45.32	41.93	44.70	37.02	50.93	45.64	45.77	47.07
chr3	155024123	155183704	159581	MME	60.65	28.36	31.22	31.30	36.82	32.54	33.46	53.70	49.86	49.77	47.68	64.19	47.85	42.35	45.90	36.76	39.45	32.44	34.55	34.19	38.25	37.51	52.18	40.44	44.49	42.68	33.36	42.80	59.46	32.60	38.77	41.26	39.77	38.12	40.22	50.97	39.38	37.11	57.03	35.20	45.33	45.40	35.51	38.00	43.76	33.92	47.12	38.97	44.01	44.70	41.19	43.29	33.59	34.36	36.85	35.62	38.58	37.39	37.75	44.07	40.66	41.86	46.85	48.98	46.65	47.77	46.39	44.13	45.03	37.99	52.54	48.00	48.34	46.47
chr3	155821023	155854456	33433	SLC33A1	57.00	25.32	31.42	28.45	35.95	30.57	29.70	49.79	45.92	47.30	45.28	61.22	45.60	41.32	43.57	34.80	36.60	30.81	34.41	32.87	35.95	34.64	48.39	38.62	42.28	41.58	31.58	42.72	56.58	30.28	35.93	38.74	39.30	35.79	37.81	47.08	38.54	35.78	56.89	34.97	43.76	44.30	33.12	36.57	39.76	31.83	43.94	54.89	40.32	43.51	39.92	41.86	30.98	32.55	33.51	33.19	36.96	34.71	34.65	41.35	37.84	38.59	42.53	46.72	43.80	46.24	43.30	42.10	41.24	35.89	49.93	44.78	45.71	46.03
chr3	167683297	167734939	51642	PDCD10	63.45	29.13	32.20	31.85	38.16	32.74	34.53	52.99	48.52	51.55	48.50	64.19	48.57	40.95	46.73	37.24	40.32	32.62	34.35	33.47	38.30	37.49	53.78	40.88	45.01	43.10	33.67	43.10	60.00	34.22	39.04	41.40	41.87	38.87	41.05	51.53	40.36	37.96	56.46	35.44	45.65	45.66	36.34	39.53	45.91	34.97	48.20	28.99	43.87	42.94	41.56	43.67	33.78	34.40	37.99	36.18	39.68	37.70	38.55	44.72	42.39	42.04	46.00	51.46	48.63	50.19	46.11	45.94	46.53	38.79	53.82	47.77	48.55	46.58
chr3	170418867	170454733	35866	CLDN11	58.94	25.99	32.49	31.07	37.22	30.15	31.09	52.71	48.14	50.06	45.93	62.01	44.86	42.39	42.91	34.81	36.84	32.55	33.44	33.65	37.33	37.48	49.32	39.93	43.06	40.11	33.01	43.53	55.02	29.48	35.73	37.23	39.88	37.14	37.82	47.19	38.95	35.37	56.30	36.18	45.30	43.60	33.89	37.18	41.12	30.86	42.62	54.14	40.05	47.28	39.23	44.30	31.58	31.79	34.26	33.48	35.88	35.60	35.63	41.74	39.16	39.06	43.67	45.42	44.55	44.14	42.28	40.86	41.71	35.52	49.94	46.07	44.96	46.50
chr3	179396087	179451476	55389	GNB4	59.38	26.56	32.27	30.23	36.63	32.29	30.90	53.66	48.19	50.07	46.31	63.31	47.49	41.74	44.74	35.90	38.23	32.10	34.75	33.57	38.19	37.31	50.37	39.06	44.02	42.70	33.86	42.97	58.40	31.63	37.86	38.93	40.49	37.84	40.41	49.56	38.43	37.41	57.68	35.55	45.22	45.96	34.29	37.57	42.51	33.24	45.96	50.65	43.38	44.65	40.12	43.68	33.63	34.02	35.70	33.82	38.22	35.90	36.51	42.91	40.27	41.24	45.28	48.89	45.62	47.74	45.80	43.08	44.23	37.29	50.44	46.70	46.55	46.26
chr3	180868140	180982753	114613	FXR1	59.06	26.54	31.71	29.33	36.80	31.65	30.51	52.95	48.46	49.48	46.43	63.45	47.14	42.53	45.84	36.21	38.06	32.93	34.99	34.72	37.40	36.35	50.30	40.42	44.33	42.74	34.17	42.66	57.46	32.14	37.22	38.84	39.82	37.73	38.73	48.35	39.48	36.99	57.06	35.98	46.44	45.72	35.12	37.81	43.04	33.39	45.90	50.27	42.59	44.17	40.80	43.29	33.04	33.60	36.56	35.39	38.91	37.17	36.23	42.30	40.02	41.39	46.09	48.52	45.81	46.45	45.36	43.97	43.93	37.73	51.69	46.95	47.06	46.61
chr3	183635609	183684519	48910	KLHL24	61.10	25.91	32.46	29.51	37.69	32.07	31.28	53.70	48.78	48.91	46.77	63.68	47.28	42.69	45.76	35.52	38.45	32.18	35.67	36.17	37.86	36.60	51.22	39.87	44.29	43.16	34.08	43.05	58.46	32.36	35.82	39.53	40.25	37.93	40.76	49.62	39.76	37.39	56.91	36.45	46.17	45.45	34.62	37.46	43.79	32.98	47.14	54.07	42.40	44.78	41.04	43.95	33.45	33.86	35.50	34.57	38.38	37.48	35.32	43.26	40.24	41.50	47.32	49.74	45.71	47.43	46.57	43.41	44.24	37.63	52.28	46.98	46.64	46.70
chr3	184135037	184146127	11090	EIF2B5	58.20	27.75	34.32	28.80	35.64	30.34	30.96	53.69	50.24	46.57	44.60	58.50	40.62	41.13	39.14	34.04	35.28	30.80	34.19	34.82	35.86	35.65	47.95	37.70	40.00	38.67	32.61	40.14	50.04	30.09	36.00	35.92	40.63	38.76	36.58	46.31	37.06	35.52	52.61	35.18	45.06	46.47	30.23	34.32	38.72	28.28	44.96	51.95	38.58	47.06	41.18	49.11	29.52	30.59	34.89	34.91	35.97	34.45	32.56	36.49	37.69	36.03	41.40	40.01	39.20	41.49	39.93	38.59	38.01	34.40	47.60	42.01	42.16	47.32
chr3	184314494	184335358	20864	EIF4G1	54.01	26.71	36.56	29.77	35.28	29.03	30.84	53.73	51.00	49.36	44.18	57.82	44.14	41.55	45.06	33.87	35.15	27.72	33.53	33.41	33.30	33.80	44.30	35.85	39.45	37.43	35.05	43.61	51.08	27.70	32.39	34.64	41.53	35.75	34.25	44.35	37.11	33.06	51.87	35.56	44.21	42.81	30.79	33.77	35.84	27.62	43.80	50.60	34.81	50.86	41.48	51.30	30.07	29.32	33.29	30.80	32.07	32.14	30.35	36.94	34.68	33.99	40.07	41.99	39.32	37.21	39.62	35.40	37.00	32.42	45.57	43.14	43.22	50.37
chr3	184346184	184361650	15466	CLCN2	56.32	25.68	34.28	29.69	35.33	28.60	30.00	54.28	51.11	51.18	44.83	59.12	36.87	40.18	38.12	33.41	34.93	30.47	32.81	33.43	36.32	34.03	44.62	37.91	41.34	39.96	35.78	45.05	49.61	27.92	32.22	35.94	42.22	36.94	37.72	44.07	36.65	33.00	53.54	34.08	46.82	42.54	29.62	31.80	37.78	27.56	40.96	50.77	33.86	51.71	41.02	50.25	29.66	30.96	34.41	30.61	30.93	31.81	29.84	35.74	34.72	31.78	37.69	40.42	40.08	37.11	35.80	36.42	35.60	33.32	45.17	44.13	42.47	49.44
chr3	193593143	193697811	104668	OPA1	62.11	28.05	32.26	31.69	37.89	32.71	33.44	53.00	48.78	49.91	47.86	65.01	48.09	42.05	46.08	37.98	39.40	33.24	35.56	34.64	38.26	38.83	53.46	40.15	44.84	43.48	34.05	43.21	60.45	32.82	38.60	41.45	39.92	37.73	40.46	51.01	40.24	36.80	56.87	36.34	46.47	45.69	35.56	38.63	44.62	33.91	47.23	41.76	44.43	44.82	39.67	43.53	34.12	34.01	37.11	35.18	38.91	37.77	38.03	44.99	41.81	42.24	47.41	49.63	46.89	51.04	46.87	44.78	46.38	37.63	52.79	48.26	48.09	46.67
chr3	196639693	196662004	22311	NRROS	54.88	24.80	33.55	29.69	34.92	28.95	30.63	52.06	51.16	49.46	44.67	61.26	41.04	42.30	41.08	33.05	35.58	30.54	33.79	34.97	37.24	32.37	45.76	36.69	42.09	40.76	33.92	45.51	53.30	29.01	34.10	36.38	42.04	37.60	35.99	45.61	38.62	35.22	55.44	36.27	45.44	44.48	32.20	33.78	38.53	28.58	45.13	53.26	37.17	47.90	40.32	48.76	32.77	29.14	31.63	32.15	34.57	33.92	32.60	39.37	37.73	35.70	39.69	43.70	40.59	40.78	38.35	38.62	39.33	33.91	48.32	43.39	42.28	50.33
chr3	197668866	197749727	80861	RUBCN	55.34	25.55	32.67	28.61	35.61	29.79	29.04	52.11	47.42	48.25	43.83	58.62	43.19	41.91	42.17	34.77	36.89	30.79	34.58	34.33	35.84	34.28	47.54	37.53	42.98	39.61	34.11	42.65	52.76	29.47	34.84	37.03	41.20	36.89	36.93	45.39	37.97	33.88	55.00	34.09	43.66	43.75	31.63	34.88	39.43	29.86	44.23	54.20	38.86	46.29	40.17	46.34	31.36	30.10	34.19	32.01	35.89	34.44	33.27	38.60	37.85	37.36	42.90	45.08	41.91	44.63	40.58	39.10	40.05	34.83	48.80	42.95	44.16	47.50
chr4	3463305	3501473	38168	DOK7	54.44	24.55	36.00	29.46	33.03	28.20	28.21	57.04	53.00	54.36	46.35	58.37	32.47	38.57	34.32	30.74	33.20	29.18	33.26	33.85	34.89	33.75	43.98	34.80	39.82	38.55	37.60	47.55	47.96	24.32	27.83	34.57	43.65	38.53	36.90	46.84	36.01	30.89	51.65	33.45	42.19	42.03	26.38	28.50	34.40	26.20	43.57	43.71	30.91	58.65	43.82	56.86	27.28	29.59	32.61	27.66	26.39	27.92	27.25	33.26	33.44	28.19	32.16	40.49	37.89	31.63	32.15	31.26	32.02	33.37	43.55	42.39	39.67	52.27
chr4	6269848	6303265	33417	WFS1	58.44	26.40	35.91	30.24	35.17	29.74	31.44	55.59	52.24	51.94	46.36	63.02	37.90	42.34	36.55	33.69	35.42	30.48	34.32	35.67	36.11	35.28	47.60	37.15	40.68	40.27	38.12	49.07	51.75	26.88	31.89	36.36	44.26	38.58	36.42	48.85	39.04	35.84	56.58	37.28	45.71	45.48	31.38	32.50	38.60	28.36	45.49	50.78	34.88	54.05	42.27	55.28	30.47	32.55	34.18	32.52	32.73	32.88	32.32	36.42	35.71	32.87	37.69	43.43	41.14	38.10	37.77	35.81	37.37	35.09	46.51	44.71	43.27	51.73
chr4	39287455	39366375	78920	RFC1	60.26	27.18	32.45	31.15	37.80	32.48	32.10	54.33	47.96	49.47	47.03	64.37	47.06	42.89	45.32	36.19	38.85	32.61	35.90	34.45	38.12	37.41	50.55	40.39	45.48	42.62	34.35	42.68	58.34	32.84	37.64	39.44	40.41	37.70	39.00	49.25	40.03	37.41	58.19	35.88	45.47	45.91	35.22	37.85	42.78	33.43	46.58	48.57	43.31	44.22	40.36	44.13	32.98	33.38	36.55	34.63	37.93	37.30	36.80	43.09	40.66	41.67	46.31	48.48	46.29	48.66	45.56	43.30	44.50	37.51	52.75	47.16	47.29	46.74
chr4	41256412	41268455	12043	UCHL1	58.57	27.39	34.12	32.35	39.04	31.11	31.60	54.33	53.30	50.36	48.99	61.95	45.68	42.89	45.53	36.12	38.89	32.91	36.28	37.05	37.90	36.25	51.32	39.39	46.19	41.14	34.14	42.57	56.78	30.34	38.19	41.62	43.54	38.88	42.34	52.92	38.45	37.01	57.85	34.76	44.74	45.58	33.05	38.27	41.86	33.57	47.86	50.13	39.84	49.80	40.45	49.55	32.78	34.20	35.85	34.64	37.14	36.25	35.81	42.53	40.09	39.80	44.73	48.03	45.35	47.91	44.34	42.28	40.63	34.97	52.47	48.01	48.41	50.19
chr4	52020705	52038299	17594	SGCB	61.02	27.80	34.53	31.02	36.94	30.11	31.72	51.61	49.23	48.62	48.33	63.17	47.44	40.66	45.06	36.87	38.31	31.86	35.78	33.87	38.40	36.39	51.40	41.86	44.01	43.39	33.53	43.24	59.68	32.71	38.82	39.40	41.48	39.30	40.12	50.69	39.04	37.36	56.40	35.24	44.88	44.90	33.59	37.37	44.79	33.34	46.12	46.04	41.97	43.65	40.22	43.15	33.68	33.36	35.01	34.93	39.23	37.34	35.71	43.80	41.98	41.12	45.17	48.48	43.93	47.81	46.39	43.36	44.80	37.15	53.20	48.55	46.20	46.65
chr4	82422564	82430462	7898	HNRNPDL	60.02	28.62	35.58	32.21	37.31	31.57	34.23	53.05	49.35	51.23	49.12	61.45	44.29	40.77	44.45	33.58	35.28	29.54	33.85	34.05	40.12	38.93	52.98	42.17	48.15	41.70	36.92	42.74	57.25	32.16	36.06	40.48	42.25	38.14	41.02	52.18	39.39	36.93	54.59	35.16	46.01	44.89	34.13	34.24	42.69	33.99	44.74	49.34	41.98	46.51	44.18	46.67	33.67	33.41	37.96	34.54	36.64	32.77	36.64	42.81	41.40	39.83	46.30	48.63	45.67	48.88	44.32	44.33	41.58	34.59	50.52	45.91	45.70	52.14
