gene	chr	start	end	sample	depth
FRG2	chr4	193393264	193393265	D15-1048	52
FRG2	chr4	193393265	193393271	D15-1048	53
FRG2	chr4	193393271	193393272	D15-1048	52
FRG2	chr4	193393272	193393273	D15-1048	51
FRG2	chr4	193393273	193393278	D15-1048	53
FRG2	chr4	193393278	193393282	D15-1048	51
FRG2	chr4	193393282	193393286	D15-1048	50
FRG2	chr4	193393286	193393287	D15-1048	49
FRG2	chr4	193393287	193393293	D15-1048	50
FRG2	chr4	193393293	193393296	D15-1048	49
FRG2	chr4	193393296	193393303	D15-1048	50
FRG2	chr4	193393303	193393304	D15-1048	49
FRG2	chr4	193393304	193393305	D15-1048	50
FRG2	chr4	193393305	193393306	D15-1048	51
FRG2	chr4	193393306	193393309	D15-1048	50
FRG2	chr4	193393309	193393310	D15-1048	49
FRG2	chr4	193393310	193393311	D15-1048	50
FRG2	chr4	193393311	193393312	D15-1048	49
FRG2	chr4	193393312	193393316	D15-1048	48
FRG2	chr4	193393316	193393320	D15-1048	49
FRG2	chr4	193393320	193393321	D15-1048	47
FRG2	chr4	193393321	193393326	D15-1048	45
FRG2	chr4	193393326	193393336	D15-1048	44
FRG2	chr4	193393336	193393340	D15-1048	45
FRG2	chr4	193393340	193393341	D15-1048	47
FRG2	chr4	193393341	193393342	D15-1048	46
FRG2	chr4	193393342	193393344	D15-1048	45
FRG2	chr4	193393344	193393350	D15-1048	44
FRG2	chr4	193393350	193393354	D15-1048	42
FRG2	chr4	193393354	193393357	D15-1048	41
FRG2	chr4	193393357	193393361	D15-1048	40
FRG2	chr4	193393361	193393370	D15-1048	41
FRG2	chr4	193393370	193393372	D15-1048	43
FRG2	chr4	193393372	193393373	D15-1048	42
FRG2	chr4	193393373	193393377	D15-1048	41
FRG2	chr4	193393377	193393380	D15-1048	40
FRG2	chr4	193393380	193393383	D15-1048	39
FRG2	chr4	193393383	193393384	D15-1048	38
FRG2	chr4	193393384	193393385	D15-1048	36
FRG2	chr4	193393385	193393386	D15-1048	34
FRG2	chr4	193393386	193393389	D15-1048	33
FRG2	chr4	193393389	193393390	D15-1048	34
FRG2	chr4	193393390	193393391	D15-1048	33
FRG2	chr4	193393391	193393395	D15-1048	32
FRG2	chr4	193393395	193393402	D15-1048	31
FRG2	chr4	193393402	193393403	D15-1048	32
FRG2	chr4	193393403	193393404	D15-1048	33
FRG2	chr4	193393404	193393405	D15-1048	35
FRG2	chr4	193393405	193393406	D15-1048	36
FRG2	chr4	193393406	193393408	D15-1048	37
FRG2	chr4	193393408	193393409	D15-1048	36
FRG2	chr4	193393409	193393412	D15-1048	35
FRG2	chr4	193393412	193393415	D15-1048	34
FRG2	chr4	193393415	193393419	D15-1048	33
FRG2	chr4	193393419	193393421	D15-1048	32
FRG2	chr4	193393421	193393423	D15-1048	33
FRG2	chr4	193393423	193393426	D15-1048	31
FRG2	chr4	193393426	193393427	D15-1048	32
FRG2	chr4	193393427	193393429	D15-1048	33
FRG2	chr4	193393429	193393430	D15-1048	35
FRG2	chr4	193393430	193393432	D15-1048	37
FRG2	chr4	193393432	193393434	D15-1048	38
FRG2	chr4	193393434	193393435	D15-1048	37
FRG2	chr4	193393435	193393437	D15-1048	38
FRG2	chr4	193393437	193393438	D15-1048	39
FRG2	chr4	193393438	193393439	D15-1048	38
FRG2	chr4	193393439	193393443	D15-1048	39
FRG2	chr4	193393443	193393450	D15-1048	38
FRG2	chr4	193393450	193393451	D15-1048	39
FRG2	chr4	193393451	193393453	D15-1048	40
FRG2	chr4	193393453	193393454	D15-1048	39
FRG2	chr4	193393454	193393455	D15-1048	38
FRG2	chr4	193393455	193393457	D15-1048	39
FRG2	chr4	193393457	193393460	D15-1048	42
FRG2	chr4	193393460	193393463	D15-1048	41
FRG2	chr4	193393463	193393468	D15-1048	42
FRG2	chr4	193393468	193393470	D15-1048	43
FRG2	chr4	193393470	193393473	D15-1048	44
FRG2	chr4	193393473	193393474	D15-1048	45
FRG2	chr4	193393474	193393475	D15-1048	46
FRG2	chr4	193393475	193393481	D15-1048	47
FRG2	chr4	193393481	193393486	D15-1048	46
FRG2	chr4	193393486	193393487	D15-1048	45
FRG2	chr4	193393487	193393488	D15-1048	43
FRG2	chr4	193393488	193393493	D15-1048	44
FRG2	chr4	193393493	193393494	D15-1048	43
FRG2	chr4	193393494	193393503	D15-1048	45
FRG2	chr4	193393503	193393506	D15-1048	48
FRG2	chr4	193393506	193393507	D15-1048	47
FRG2	chr4	193393507	193393510	D15-1048	48
FRG2	chr4	193393510	193393511	D15-1048	49
FRG2	chr4	193393511	193393513	D15-1048	48
FRG2	chr4	193393513	193393518	D15-1048	47
FRG2	chr4	193393518	193393520	D15-1048	48
FRG2	chr4	193393520	193393522	D15-1048	47
FRG2	chr4	193393522	193393527	D15-1048	46
FRG2	chr4	193393527	193393532	D15-1048	49
FRG2	chr4	193393532	193393534	D15-1048	50
FRG2	chr4	193393534	193393536	D15-1048	49
FRG2	chr4	193393536	193393537	D15-1048	51
FRG2	chr4	193393537	193393538	D15-1048	52
FRG2	chr4	193393538	193393541	D15-1048	51
FRG2	chr4	193393541	193393547	D15-1048	52
FRG2	chr4	193393547	193393551	D15-1048	53
FRG2	chr4	193393551	193393552	D15-1048	52
FRG2	chr4	193393552	193393553	D15-1048	51
FRG2	chr4	193393553	193393554	D15-1048	52
FRG2	chr4	193393554	193393555	D15-1048	50
FRG2	chr4	193393555	193393556	D15-1048	49
FRG2	chr4	193393556	193393557	D15-1048	48
FRG2	chr4	193393557	193393560	D15-1048	49
FRG2	chr4	193393560	193393561	D15-1048	48
FRG2	chr4	193393561	193393562	D15-1048	49
FRG2	chr4	193393562	193393564	D15-1048	51
FRG2	chr4	193393564	193393571	D15-1048	53
FRG2	chr4	193393571	193393575	D15-1048	55
FRG2	chr4	193393575	193393576	D15-1048	56
FRG2	chr4	193393576	193393577	D15-1048	55
FRG2	chr4	193393577	193393578	D15-1048	54
FRG2	chr4	193393578	193393579	D15-1048	55
FRG2	chr4	193393579	193393580	D15-1048	53
FRG2	chr4	193393580	193393582	D15-1048	51
FRG2	chr4	193393582	193393584	D15-1048	50
FRG2	chr4	193393584	193393586	D15-1048	51
FRG2	chr4	193393586	193393587	D15-1048	52
FRG2	chr4	193393587	193393589	D15-1048	51
FRG2	chr4	193393589	193393593	D15-1048	50
FRG2	chr4	193393593	193393599	D15-1048	51
FRG2	chr4	193393599	193393602	D15-1048	52
FRG2	chr4	193393602	193393605	D15-1048	54
FRG2	chr4	193393605	193393607	D15-1048	52
FRG2	chr4	193393607	193393611	D15-1048	49
FRG2	chr4	193393611	193393612	D15-1048	50
FRG2	chr4	193393612	193393613	D15-1048	49
FRG2	chr4	193393613	193393615	D15-1048	48
FRG2	chr4	193393615	193393618	D15-1048	50
FRG2	chr4	193393618	193393620	D15-1048	49
FRG2	chr4	193393620	193393622	D15-1048	50
FRG2	chr4	193393622	193393623	D15-1048	51
FRG2	chr4	193393623	193393632	D15-1048	52
FRG2	chr4	193393632	193393638	D15-1048	51
FRG2	chr4	193393638	193393643	D15-1048	50
FRG2	chr4	193393643	193393644	D15-1048	51
FRG2	chr4	193393644	193393649	D15-1048	49
FRG2	chr4	193393649	193393651	D15-1048	51
FRG2	chr4	193393651	193393653	D15-1048	52
FRG2	chr4	193393653	193393654	D15-1048	50
FRG2	chr4	193393654	193393657	D15-1048	51
FRG2	chr4	193393657	193393660	D15-1048	50
FRG2	chr4	193393660	193393668	D15-1048	49
FRG2	chr4	193393668	193393676	D15-1048	48
FRG2	chr4	193393676	193393677	D15-1048	49
FRG2	chr4	193393677	193393679	D15-1048	47
FRG2	chr4	193393679	193393681	D15-1048	48
FRG2	chr4	193393681	193393682	D15-1048	49
FRG2	chr4	193393682	193393684	D15-1048	51
FRG2	chr4	193393684	193393686	D15-1048	52
FRG2	chr4	193393686	193393689	D15-1048	50
FRG2	chr4	193393689	193393690	D15-1048	51
FRG2	chr4	193393690	193393691	D15-1048	52
FRG2	chr4	193393691	193393694	D15-1048	51
FRG2	chr4	193393694	193393697	D15-1048	52
FRG2	chr4	193393697	193393701	D15-1048	51
FRG2	chr4	193393701	193393702	D15-1048	52
FRG2	chr4	193393702	193393703	D15-1048	53
FRG2	chr4	193393703	193393705	D15-1048	51
FRG2	chr4	193393705	193393711	D15-1048	52
FRG2	chr4	193393711	193393712	D15-1048	51
FRG2	chr4	193393712	193393714	D15-1048	50
FRG2	chr4	193393714	193393721	D15-1048	48
FRG2	chr4	193393721	193393723	D15-1048	45
FRG2	chr4	193393723	193393725	D15-1048	46
FRG2	chr4	193393725	193393726	D15-1048	45
FRG2	chr4	193393726	193393727	D15-1048	46
FRG2	chr4	193393727	193393735	D15-1048	49
FRG2	chr4	193393735	193393736	D15-1048	48
FRG2	chr4	193393736	193393737	D15-1048	47
FRG2	chr4	193393737	193393740	D15-1048	49
FRG2	chr4	193393740	193393743	D15-1048	50
FRG2	chr4	193393743	193393744	D15-1048	49
FRG2	chr4	193393744	193393748	D15-1048	50
FRG2	chr4	193393748	193393749	D15-1048	49
FRG2	chr4	193393749	193393752	D15-1048	50
FRG2	chr4	193393752	193393758	D15-1048	48
FRG2	chr4	193393758	193393761	D15-1048	49
FRG2	chr4	193393761	193393763	D15-1048	48
FRG2	chr4	193393763	193393764	D15-1048	49
FRG2	chr4	193393764	193393765	D15-1048	50
FRG2	chr4	193393765	193393767	D15-1048	49
FRG2	chr4	193393767	193393768	D15-1048	50
FRG2	chr4	193393768	193393770	D15-1048	52
FRG2	chr4	193393770	193393773	D15-1048	50
FRG2	chr4	193393773	193393774	D15-1048	48
FRG2	chr4	193393774	193393775	D15-1048	47
FRG2	chr4	193393775	193393780	D15-1048	46
FRG2	chr4	193393780	193393781	D15-1048	47
FRG2	chr4	193393781	193393785	D15-1048	48
FRG2	chr4	193393785	193393787	D15-1048	50
FRG2	chr4	193393787	193393794	D15-1048	51
FRG2	chr4	193393794	193393795	D15-1048	52
FRG2	chr4	193393795	193393799	D15-1048	53
FRG2	chr4	193393799	193393801	D15-1048	51
FRG2	chr4	193393801	193393803	D15-1048	50
FRG2	chr4	193393803	193393804	D15-1048	49
FRG2	chr4	193393804	193393805	D15-1048	48
FRG2	chr4	193393805	193393807	D15-1048	49
FRG2	chr4	193393807	193393816	D15-1048	51
FRG2	chr4	193393816	193393821	D15-1048	52
FRG2	chr4	193393821	193393822	D15-1048	53
FRG2	chr4	193393822	193393823	D15-1048	55
FRG2	chr4	193393823	193393825	D15-1048	56
FRG2	chr4	193393825	193393826	D15-1048	57
FRG2	chr4	193393826	193393827	D15-1048	56
FRG2	chr4	193393827	193393829	D15-1048	55
FRG2	chr4	193393829	193393831	D15-1048	54
FRG2	chr4	193393831	193393832	D15-1048	53
FRG2	chr4	193393832	193393833	D15-1048	51
FRG2	chr4	193393833	193393834	D15-1048	52
FRG2	chr4	193393834	193393837	D15-1048	51
FRG2	chr4	193393837	193393839	D15-1048	50
FRG2	chr4	193393839	193393840	D15-1048	49
FRG2	chr4	193393840	193393841	D15-1048	48
FRG2	chr4	193393841	193393844	D15-1048	49
FRG2	chr4	193393844	193393847	D15-1048	48
FRG2	chr4	193393847	193393851	D15-1048	49
FRG2	chr4	193393851	193393855	D15-1048	48
FRG2	chr4	193393855	193393857	D15-1048	47
FRG2	chr4	193393857	193393860	D15-1048	46
FRG2	chr4	193393860	193393862	D15-1048	48
FRG2	chr4	193393862	193393864	D15-1048	47
FRG2	chr4	193393864	193393865	D15-1048	48
FRG2	chr4	193393865	193393866	D15-1048	50
FRG2	chr4	193393866	193393869	D15-1048	52
FRG2	chr4	193393869	193393873	D15-1048	55
FRG2	chr4	193393873	193393875	D15-1048	57
FRG2	chr4	193393875	193393877	D15-1048	58
FRG2	chr4	193393877	193393878	D15-1048	55
FRG2	chr4	193393878	193393880	D15-1048	54
FRG2	chr4	193393880	193393883	D15-1048	55
FRG2	chr4	193393883	193393885	D15-1048	56
FRG2	chr4	193393885	193393886	D15-1048	57
FRG2	chr4	193393886	193393893	D15-1048	58
FRG2	chr4	193393893	193393894	D15-1048	59
FRG2	chr4	193393894	193393899	D15-1048	58
FRG2	chr4	193393899	193393900	D15-1048	56
FRG2	chr4	193393900	193393901	D15-1048	55
FRG2	chr4	193393901	193393903	D15-1048	54
FRG2	chr4	193393903	193393905	D15-1048	56
FRG2	chr4	193393905	193393906	D15-1048	57
FRG2	chr4	193393906	193393907	D15-1048	58
FRG2	chr4	193393907	193393908	D15-1048	59
FRG2	chr4	193393908	193393910	D15-1048	58
FRG2	chr4	193393910	193393911	D15-1048	59
FRG2	chr4	193393911	193393913	D15-1048	60
FRG2	chr4	193393913	193393914	D15-1048	59
FRG2	chr4	193393914	193393915	D15-1048	58
FRG2	chr4	193393915	193393916	D15-1048	57
FRG2	chr4	193393916	193393917	D15-1048	59
FRG2	chr4	193393917	193393918	D15-1048	58
FRG2	chr4	193393918	193393920	D15-1048	57
FRG2	chr4	193393920	193393921	D15-1048	59
FRG2	chr4	193393921	193393922	D15-1048	60
FRG2	chr4	193393922	193393924	D15-1048	59
FRG2	chr4	193393924	193393927	D15-1048	60
FRG2	chr4	193393927	193393929	D15-1048	61
FRG2	chr4	193393929	193393930	D15-1048	62
FRG2	chr4	193393930	193393931	D15-1048	61
FRG2	chr4	193393931	193393935	D15-1048	60
FRG2	chr4	193393935	193393937	D15-1048	59
FRG2	chr4	193393937	193393938	D15-1048	58
FRG2	chr4	193393938	193393941	D15-1048	59
FRG2	chr4	193393941	193393944	D15-1048	60
FRG2	chr4	193393944	193393945	D15-1048	59
FRG2	chr4	193393945	193393949	D15-1048	58
FRG2	chr4	193393949	193393955	D15-1048	59
FRG2	chr4	193393955	193393957	D15-1048	60
FRG2	chr4	193393957	193393966	D15-1048	58
FRG2	chr4	193393966	193393969	D15-1048	57
FRG2	chr4	193393969	193393970	D15-1048	58
FRG2	chr4	193393970	193393972	D15-1048	60
FRG2	chr4	193393972	193393973	D15-1048	59
FRG2	chr4	193393973	193393974	D15-1048	58
FRG2	chr4	193393974	193393975	D15-1048	59
FRG2	chr4	193393975	193393976	D15-1048	58
FRG2	chr4	193393976	193393978	D15-1048	59
FRG2	chr4	193393978	193393979	D15-1048	60
FRG2	chr4	193393979	193393983	D15-1048	61
FRG2	chr4	193393983	193393986	D15-1048	60
FRG2	chr4	193393986	193393987	D15-1048	61
FRG2	chr4	193393987	193393988	D15-1048	62
FRG2	chr4	193393988	193393991	D15-1048	63
FRG2	chr4	193393991	193393993	D15-1048	62
FRG2	chr4	193393993	193393995	D15-1048	63
FRG2	chr4	193393995	193393997	D15-1048	64
FRG2	chr4	193393997	193393999	D15-1048	63
FRG2	chr4	193393999	193394002	D15-1048	66
FRG2	chr4	193394002	193394008	D15-1048	65
FRG2	chr4	193394008	193394010	D15-1048	66
FRG2	chr4	193394010	193394011	D15-1048	64
FRG2	chr4	193394011	193394013	D15-1048	65
FRG2	chr4	193394013	193394014	D15-1048	66
FRG2	chr4	193394014	193394015	D15-1048	65
FRG2	chr4	193394015	193394016	D15-1048	64
FRG2	chr4	193394016	193394017	D15-1048	62
FRG2	chr4	193394017	193394019	D15-1048	63
FRG2	chr4	193394019	193394020	D15-1048	61
FRG2	chr4	193394020	193394021	D15-1048	62
FRG2	chr4	193394021	193394022	D15-1048	63
FRG2	chr4	193394022	193394023	D15-1048	64
FRG2	chr4	193394023	193394024	D15-1048	61
FRG2	chr4	193394024	193394025	D15-1048	62
FRG2	chr4	193394025	193394027	D15-1048	61
FRG2	chr4	193394027	193394030	D15-1048	62
FRG2	chr4	193394030	193394032	D15-1048	61
FRG2	chr4	193394032	193394033	D15-1048	62
FRG2	chr4	193394033	193394034	D15-1048	61
FRG2	chr4	193394034	193394035	D15-1048	60
FRG2	chr4	193394035	193394036	D15-1048	59
FRG2	chr4	193394036	193394037	D15-1048	58
FRG2	chr4	193394037	193394040	D15-1048	56
FRG2	chr4	193394040	193394041	D15-1048	55
FRG2	chr4	193394041	193394043	D15-1048	56
FRG2	chr4	193394043	193394046	D15-1048	55
FRG2	chr4	193394046	193394047	D15-1048	56
FRG2	chr4	193394047	193394053	D15-1048	57
FRG2	chr4	193394053	193394054	D15-1048	56
FRG2	chr4	193394054	193394055	D15-1048	59
FRG2	chr4	193394055	193394056	D15-1048	58
FRG2	chr4	193394056	193394057	D15-1048	57
FRG2	chr4	193394057	193394060	D15-1048	56
FRG2	chr4	193394060	193394061	D15-1048	57
FRG2	chr4	193394061	193394064	D15-1048	56
FRG2	chr4	193394064	193394066	D15-1048	57
FRG2	chr4	193394066	193394070	D15-1048	60
FRG2	chr4	193394070	193394071	D15-1048	58
FRG2	chr4	193394071	193394076	D15-1048	57
FRG2	chr4	193394076	193394077	D15-1048	59
FRG2	chr4	193394077	193394078	D15-1048	58
FRG2	chr4	193394078	193394079	D15-1048	59
FRG2	chr4	193394079	193394083	D15-1048	58
FRG2	chr4	193394083	193394085	D15-1048	60
FRG2	chr4	193394085	193394088	D15-1048	59
FRG2	chr4	193394088	193394089	D15-1048	60
FRG2	chr4	193394089	193394096	D15-1048	62
FRG2	chr4	193394096	193394097	D15-1048	63
FRG2	chr4	193394097	193394098	D15-1048	64
FRG2	chr4	193394098	193394099	D15-1048	65
FRG2	chr4	193394099	193394103	D15-1048	64
FRG2	chr4	193394103	193394104	D15-1048	65
FRG2	chr4	193394104	193394105	D15-1048	66
FRG2	chr4	193394105	193394107	D15-1048	64
FRG2	chr4	193394107	193394109	D15-1048	66
FRG2	chr4	193394109	193394117	D15-1048	67
FRG2	chr4	193394117	193394118	D15-1048	68
FRG2	chr4	193394118	193394120	D15-1048	69
FRG2	chr4	193394120	193394122	D15-1048	68
FRG2	chr4	193394122	193394125	D15-1048	67
FRG2	chr4	193394125	193394128	D15-1048	70
FRG2	chr4	193394128	193394129	D15-1048	69
FRG2	chr4	193394129	193394130	D15-1048	68
FRG2	chr4	193394130	193394131	D15-1048	69
FRG2	chr4	193394131	193394132	D15-1048	70
FRG2	chr4	193394132	193394134	D15-1048	69
FRG2	chr4	193394134	193394135	D15-1048	70
FRG2	chr4	193394135	193394136	D15-1048	71
FRG2	chr4	193394136	193394137	D15-1048	70
FRG2	chr4	193394137	193394138	D15-1048	69
FRG2	chr4	193394138	193394142	D15-1048	68
FRG2	chr4	193394142	193394144	D15-1048	69
FRG2	chr4	193394144	193394145	D15-1048	70
FRG2	chr4	193394145	193394146	D15-1048	69
FRG2	chr4	193394146	193394149	D15-1048	70
FRG2	chr4	193394149	193394158	D15-1048	68
FRG2	chr4	193394158	193394159	D15-1048	67
FRG2	chr4	193394159	193394161	D15-1048	68
FRG2	chr4	193394161	193394163	D15-1048	67
FRG2	chr4	193394163	193394165	D15-1048	66
FRG2	chr4	193394165	193394167	D15-1048	65
FRG2	chr4	193394167	193394169	D15-1048	64
FRG2	chr4	193394169	193394170	D15-1048	63
FRG2	chr4	193394170	193394171	D15-1048	62
FRG2	chr4	193394171	193394172	D15-1048	61
FRG2	chr4	193394172	193394174	D15-1048	60
FRG2	chr4	193394174	193394176	D15-1048	59
FRG2	chr4	193394176	193394177	D15-1048	58
FRG2	chr4	193394177	193394182	D15-1048	57
FRG2	chr4	193394182	193394185	D15-1048	56
FRG2	chr4	193394185	193394189	D15-1048	57
FRG2	chr4	193394189	193394197	D15-1048	58
FRG2	chr4	193394197	193394203	D15-1048	57
FRG2	chr4	193394203	193394204	D15-1048	56
FRG2	chr4	193394204	193394206	D15-1048	53
FRG2	chr4	193394206	193394210	D15-1048	54
FRG2	chr4	193394210	193394214	D15-1048	52
FRG2	chr4	193394214	193394216	D15-1048	51
FRG2	chr4	193394216	193394218	D15-1048	46
FRG2	chr4	193394218	193394220	D15-1048	45
FRG2	chr4	193394220	193394221	D15-1048	46
FRG2	chr4	193394221	193394222	D15-1048	47
FRG2	chr4	193394222	193394224	D15-1048	48
FRG2	chr4	193394224	193394226	D15-1048	49
FRG2	chr4	193394226	193394233	D15-1048	47
FRG2	chr4	193394233	193394237	D15-1048	46
FRG2	chr4	193394237	193394238	D15-1048	47
FRG2	chr4	193394238	193394239	D15-1048	45
FRG2	chr4	193394239	193394240	D15-1048	43
FRG2	chr4	193394240	193394241	D15-1048	44
FRG2	chr4	193394241	193394242	D15-1048	43
FRG2	chr4	193394242	193394243	D15-1048	44
FRG2	chr4	193394243	193394245	D15-1048	43
FRG2	chr4	193394245	193394246	D15-1048	44
FRG2	chr4	193394246	193394247	D15-1048	45
FRG2	chr4	193394247	193394248	D15-1048	44
FRG2	chr4	193394248	193394249	D15-1048	43
FRG2	chr4	193394249	193394250	D15-1048	46
FRG2	chr4	193394250	193394251	D15-1048	48
FRG2	chr4	193394251	193394252	D15-1048	50
FRG2	chr4	193394252	193394253	D15-1048	51
FRG2	chr4	193394253	193394254	D15-1048	50
FRG2	chr4	193394254	193394255	D15-1048	49
FRG2	chr4	193394255	193394256	D15-1048	50
FRG2	chr4	193394256	193394257	D15-1048	51
FRG2	chr4	193394257	193394260	D15-1048	49
FRG2	chr4	193394260	193394261	D15-1048	50
FRG2	chr4	193394261	193394263	D15-1048	51
FRG2	chr4	193394263	193394264	D15-1048	54
FRG2	chr4	193394264	193394266	D15-1048	55
FRG2	chr4	193394266	193394267	D15-1048	56
FRG2	chr4	193394267	193394268	D15-1048	55
FRG2	chr4	193394268	193394270	D15-1048	54
FRG2	chr4	193394270	193394272	D15-1048	53
FRG2	chr4	193394272	193394274	D15-1048	54
FRG2	chr4	193394274	193394275	D15-1048	53
FRG2	chr4	193394275	193394277	D15-1048	50
FRG2	chr4	193394277	193394280	D15-1048	51
FRG2	chr4	193394280	193394281	D15-1048	50
FRG2	chr4	193394281	193394284	D15-1048	49
FRG2	chr4	193394284	193394285	D15-1048	48
FRG2	chr4	193394285	193394286	D15-1048	47
FRG2	chr4	193394286	193394291	D15-1048	48
FRG2	chr4	193394291	193394292	D15-1048	49
FRG2	chr4	193394292	193394293	D15-1048	48
FRG2	chr4	193394293	193394294	D15-1048	47
FRG2	chr4	193394294	193394296	D15-1048	48
FRG2	chr4	193394296	193394298	D15-1048	47
FRG2	chr4	193394298	193394299	D15-1048	48
FRG2	chr4	193394299	193394304	D15-1048	47
FRG2	chr4	193394304	193394305	D15-1048	48
FRG2	chr4	193394305	193394306	D15-1048	51
FRG2	chr4	193394306	193394309	D15-1048	53
FRG2	chr4	193394309	193394310	D15-1048	52
FRG2	chr4	193394310	193394319	D15-1048	54
FRG2	chr4	193394319	193394325	D15-1048	55
FRG2	chr4	193394325	193394326	D15-1048	56
FRG2	chr4	193394326	193394331	D15-1048	57
FRG2	chr4	193394331	193394332	D15-1048	58
FRG2	chr4	193394332	193394335	D15-1048	59
FRG2	chr4	193394335	193394336	D15-1048	58
FRG2	chr4	193394336	193394339	D15-1048	59
FRG2	chr4	193394339	193394341	D15-1048	60
FRG2	chr4	193394341	193394343	D15-1048	59
FRG2	chr4	193394343	193394346	D15-1048	60
FRG2	chr4	193394346	193394347	D15-1048	59
FRG2	chr4	193394347	193394350	D15-1048	60
FRG2	chr4	193394350	193394351	D15-1048	61
FRG2	chr4	193394351	193394356	D15-1048	62
FRG2	chr4	193394356	193394361	D15-1048	61
FRG2	chr4	193394361	193394362	D15-1048	62
FRG2	chr4	193394362	193394365	D15-1048	63
FRG2	chr4	193394365	193394370	D15-1048	65
FRG2	chr4	193394370	193394371	D15-1048	64
FRG2	chr4	193394371	193394372	D15-1048	63
FRG2	chr4	193394372	193394374	D15-1048	62
FRG2	chr4	193394374	193394378	D15-1048	60
FRG2	chr4	193394378	193394380	D15-1048	59
FRG2	chr4	193394380	193394383	D15-1048	60
FRG2	chr4	193394383	193394384	D15-1048	61
FRG2	chr4	193394384	193394385	D15-1048	62
FRG2	chr4	193394385	193394387	D15-1048	63
FRG2	chr4	193394387	193394389	D15-1048	62
FRG2	chr4	193394389	193394390	D15-1048	63
FRG2	chr4	193394390	193394392	D15-1048	62
FRG2	chr4	193394392	193394395	D15-1048	61
FRG2	chr4	193394395	193394396	D15-1048	60
FRG2	chr4	193394396	193394398	D15-1048	58
FRG2	chr4	193394398	193394399	D15-1048	59
FRG2	chr4	193394399	193394400	D15-1048	56
FRG2	chr4	193394400	193394401	D15-1048	54
FRG2	chr4	193394401	193394405	D15-1048	52
FRG2	chr4	193394405	193394410	D15-1048	51
FRG2	chr4	193394410	193394411	D15-1048	50
FRG2	chr4	193394411	193394412	D15-1048	49
FRG2	chr4	193394412	193394413	D15-1048	50
FRG2	chr4	193394413	193394414	D15-1048	47
FRG2	chr4	193394414	193394415	D15-1048	46
FRG2	chr4	193394415	193394416	D15-1048	48
FRG2	chr4	193394416	193394419	D15-1048	47
FRG2	chr4	193394419	193394421	D15-1048	46
FRG2	chr4	193394421	193394422	D15-1048	47
FRG2	chr4	193394422	193394423	D15-1048	46
FRG2	chr4	193394423	193394425	D15-1048	47
FRG2	chr4	193394425	193394426	D15-1048	48
FRG2	chr4	193394426	193394427	D15-1048	47
FRG2	chr4	193394427	193394429	D15-1048	46
FRG2	chr4	193394429	193394431	D15-1048	47
FRG2	chr4	193394431	193394436	D15-1048	48
FRG2	chr4	193394436	193394437	D15-1048	47
FRG2	chr4	193394437	193394438	D15-1048	48
FRG2	chr4	193394438	193394441	D15-1048	49
FRG2	chr4	193394441	193394442	D15-1048	48
FRG2	chr4	193394442	193394444	D15-1048	49
FRG2	chr4	193394444	193394448	D15-1048	47
FRG2	chr4	193394448	193394453	D15-1048	46
